source,source_id,taxon_id,scientific_name,name_zh,category_id,source_url,media_url,license_code,license_url,commercial_compatible,attribution,quality_grade,observed_on,latitude,longitude,locality,split_hint,split_group,local_path,sha256,review_status,reviewer,valid_intervals,review_notes
inaturalist,inat_382216635_2075662,cryptotympana_atrata,Cryptotympana atrata,黑蚱蝉,insect,https://www.inaturalist.org/observations/382216635,https://static.inaturalist.org/sounds/2075662.mp3?1784277725,CC-BY-NC,cc-by-nc,False,"(c) yyawc, some rights reserved (CC BY-NC)",research,2026-07-17,30.570445,104.05333,四川省成都市武侯区石羊场,,inaturalist_observation_382216635,data\raw\inaturalist\cryptotympana_atrata\inat_382216635_2075662.mp3,f22c540449dc55b5fe2d865cab7d8db1c6767bc1533aacf8201b64ee1f07d483,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_120498508_463174,fejervarya_multistriata,Fejervarya multistriata,泽陆蛙,frog,https://www.inaturalist.org/observations/120498508,https://static.inaturalist.org/sounds/463174.m4a?1654518502,CC-BY-NC,cc-by-nc,False,"(c) llareta, some rights reserved (CC BY-NC)",research,2022-06-06,32.0533153591,118.8312186844,"植物园路, 南京市, 江苏省, CN",,inaturalist_observation_120498508,data\raw\inaturalist\fejervarya_multistriata\inat_120498508_463174.m4a,9e4d79e6b3ae4b789dcc53d7b2541b08598aa77a04ad218e7ec156cc3b0db6c9,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_123221874_480820,fejervarya_multistriata,Fejervarya multistriata,泽陆蛙,frog,https://www.inaturalist.org/observations/123221874,https://static.inaturalist.org/sounds/480820.m4a?1656078727,CC-BY-NC,cc-by-nc,False,"(c) llareta, some rights reserved (CC BY-NC)",research,2022-06-24,32.068270968,118.7840235657,"玄武门, 南京市, 江苏省, CN",,inaturalist_observation_123221874,data\raw\inaturalist\fejervarya_multistriata\inat_123221874_480820.m4a,ddba8dc460c6486c1afa0031498538131cf97a50a95029bf8464642c28d07623,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_123222060_480822,fejervarya_multistriata,Fejervarya multistriata,泽陆蛙,frog,https://www.inaturalist.org/observations/123222060,https://static.inaturalist.org/sounds/480822.m4a?1656078814,CC-BY-NC,cc-by-nc,False,"(c) llareta, some rights reserved (CC BY-NC)",research,2022-06-24,32.0681714174,118.7842461686,"玄武门, 南京市, 江苏省, CN",,inaturalist_observation_123222060,data\raw\inaturalist\fejervarya_multistriata\inat_123222060_480822.m4a,ce02f765a26617f7de316b56760b5f586b61d9afb19c1fc0365b026a4036ac8e,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_166115456_729434,fejervarya_multistriata,Fejervarya multistriata,泽陆蛙,frog,https://www.inaturalist.org/observations/166115456,https://static.inaturalist.org/sounds/729434.wav?1686164069,CC-BY-NC,cc-by-nc,False,"(c) Amaël Borzée, some rights reserved (CC BY-NC)",research,2023-06-08,32.5344778,117.69894548,"Chuzhou, CN-AH, CN",,inaturalist_observation_166115456,data\raw\inaturalist\fejervarya_multistriata\inat_166115456_729434.wav,d2c8ca45da0020d68287c48463f6b24b80a008f8caeb24edabc6be076efce14a,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_166407253_731575,fejervarya_multistriata,Fejervarya multistriata,泽陆蛙,frog,https://www.inaturalist.org/observations/166407253,https://static.inaturalist.org/sounds/731575.wav?1686317550,CC-BY-NC,cc-by-nc,False,"(c) Amaël Borzée, some rights reserved (CC BY-NC)",research,2023-06-09,32.2846753852,117.6181182553,"Chuzhou, CN-AH, CN",,inaturalist_observation_166407253,data\raw\inaturalist\fejervarya_multistriata\inat_166407253_731575.wav,127554a3609a8a5c717ef0600f81bc660882a38aedcd8ca86def3a06674cd6b2,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_189653132_839911,fejervarya_multistriata,Fejervarya multistriata,泽陆蛙,frog,https://www.inaturalist.org/observations/189653132,https://static.inaturalist.org/sounds/839911.wav?1698837277,CC-BY-NC,cc-by-nc,False,"(c) Amaël Borzée, some rights reserved (CC BY-NC)",research,2023-11-01,18.2369662489,109.6109443903,"Sanya, CN-HA, CN",,inaturalist_observation_189653132,data\raw\inaturalist\fejervarya_multistriata\inat_189653132_839911.wav,c0ae7ca82b85c77166e84bedefbc2f4eec32aa37adca2d81e003b9a3078077bf,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_240743641_1197181,fejervarya_multistriata,Fejervarya multistriata,泽陆蛙,frog,https://www.inaturalist.org/observations/240743641,https://static.inaturalist.org/sounds/1197181.m4a?1725885906,CC-BY-NC,cc-by-nc,False,"(c) Amaël Borzée, some rights reserved (CC BY-NC)",research,2024-09-09,22.80840794,113.9147078,"Shenzhen, CN-GD, CN",,inaturalist_observation_240743641,data\raw\inaturalist\fejervarya_multistriata\inat_240743641_1197181.m4a,d05308e07d457fe496fabf0ed5462d6135d234454bd5abec8c5cca5e87c5bbbe,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_295485199_1556307,fejervarya_multistriata,Fejervarya multistriata,泽陆蛙,frog,https://www.inaturalist.org/observations/295485199,https://static.inaturalist.org/sounds/1556307.mp3?1751745768,CC-BY-NC,cc-by-nc,False,"(c) nancyecho22, some rights reserved (CC BY-NC)",research,2025-07-06,26.639601,119.536435,福建省宁德市蕉城区城南镇宁德,,inaturalist_observation_295485199,data\raw\inaturalist\fejervarya_multistriata\inat_295485199_1556307.mp3,02a8299f856981b2c8eceec467ee629c3d0d6d5f06d12279fc567fc099d24b68,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_352278758_1877049,fejervarya_multistriata,Fejervarya multistriata,泽陆蛙,frog,https://www.inaturalist.org/observations/352278758,https://static.inaturalist.org/sounds/1877049.m4a?1776957828,CC-BY-NC,cc-by-nc,False,"(c) zhangxl0620, some rights reserved (CC BY-NC)",research,2026-04-23,22.8478877011,108.2767930948,"高新区, 南宁市, 广西壮族自治区, CN",,inaturalist_observation_352278758,data\raw\inaturalist\fejervarya_multistriata\inat_352278758_1877049.m4a,55134d9cfa36e8fe0480e1e86a082c0d14fc148fdddac674b3e724d6c0b13285,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_364735599_1975889,fejervarya_multistriata,Fejervarya multistriata,泽陆蛙,frog,https://www.inaturalist.org/observations/364735599,https://static.inaturalist.org/sounds/1975889.m4a?1779642576,CC-BY,cc-by,True,"(c) Melvin Xu, some rights reserved (CC BY)",research,2026-05-24,25.014816019,98.4570963351,"Baoshan, CN-YN, CN",,inaturalist_observation_364735599,data\raw\inaturalist\fejervarya_multistriata\inat_364735599_1975889.m4a,7f567ec19eb900fcaba3309d21d2d93cdb1eb7b95593693c376df35271a558b6,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_172788918_768395,mecopoda_elongata,Mecopoda elongata,纺织娘,insect,https://www.inaturalist.org/observations/172788918,https://static.inaturalist.org/sounds/768395.m4a?1689306248,CC-BY-NC,cc-by-nc,False,"(c) James Bailey, some rights reserved (CC BY-NC)",research,2023-04-15,24.1276382367,91.4418012264,"Habiganj District, Bangladesh",,inaturalist_observation_172788918,data\raw\inaturalist\mecopoda_elongata\inat_172788918_768395.m4a,0168b1ca9a5082eb39987d0d9d2521de9046e049a2325acc1f863620068b87dc,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_62378513_146017,mecopoda_elongata,Mecopoda elongata,纺织娘,insect,https://www.inaturalist.org/observations/62378513,https://static.inaturalist.org/sounds/146017.m4a?1604124253,CC-BY-NC,cc-by-nc,False,"(c) qwertypoiu, some rights reserved (CC BY-NC)",research,2020-10-12,29.2471392258,79.5309271565,"Kathgodam, Haldwani, Uttarakhand, India",,inaturalist_observation_62378513,data\raw\inaturalist\mecopoda_elongata\inat_62378513_146017.m4a,e76e844f8d99e633085fdd8aed22c642979669deb93f0bc241af41f8eed30ed9,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_273510901_1400687,microhyla_fissipes,Microhyla fissipes,饰纹姬蛙,frog,https://www.inaturalist.org/observations/273510901,https://static.inaturalist.org/sounds/1400687.m4a?1745631360,CC-BY-NC,cc-by-nc,False,"(c) 大鹅Goose, some rights reserved (CC BY-NC)",research,2025-04-26,22.8022149221,114.6536065081,"Huizhou, Guangdong, CN",,inaturalist_observation_273510901,data\raw\inaturalist\microhyla_fissipes\inat_273510901_1400687.m4a,5940c8aae1fa60869015823e841f52bd9df63ac5d4fcb3e186081cd2fad12336,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_280214687_1454867,microhyla_fissipes,Microhyla fissipes,饰纹姬蛙,frog,https://www.inaturalist.org/observations/280214687,https://static.inaturalist.org/sounds/1454867.m4a?1746968779,CC-BY-NC,cc-by-nc,False,"(c) Dallin Kohler, some rights reserved (CC BY-NC)",research,2025-05-11,32.0695722222,119.0134833333,中国南京市 邮政编码: 211133,,inaturalist_observation_280214687,data\raw\inaturalist\microhyla_fissipes\inat_280214687_1454867.m4a,c74ae005b908105acc85d326a76051ad67f35c8a98bc7b8f2beabf7e5c79a736,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_282348150_1472023,microhyla_fissipes,Microhyla fissipes,饰纹姬蛙,frog,https://www.inaturalist.org/observations/282348150,https://static.inaturalist.org/sounds/1472023.m4a?1747656676,CC-BY-NC,cc-by-nc,False,"(c) Amaël Borzée, some rights reserved (CC BY-NC)",research,2025-05-19,30.26158718,119.56361813,"Hangzhou, CN-ZJ, CN",,inaturalist_observation_282348150,data\raw\inaturalist\microhyla_fissipes\inat_282348150_1472023.m4a,f2d6c3f7595a87e49d563a5c3891e6bd04558a1434ea81bf21aac3a688024d96,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_282364032_1472192,microhyla_fissipes,Microhyla fissipes,饰纹姬蛙,frog,https://www.inaturalist.org/observations/282364032,https://static.inaturalist.org/sounds/1472192.m4a?1747661686,CC-BY-NC,cc-by-nc,False,"(c) Amaël Borzée, some rights reserved (CC BY-NC)",research,2025-05-19,30.29083224,119.53313009,"Hangzhou, CN-ZJ, CN",,inaturalist_observation_282364032,data\raw\inaturalist\microhyla_fissipes\inat_282364032_1472192.m4a,8d31f35b6b354f4f625d10f9b69ee32857647f348704276fe90045648667ae70,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_287774734_1511647,microhyla_fissipes,Microhyla fissipes,饰纹姬蛙,frog,https://www.inaturalist.org/observations/287774734,https://static.inaturalist.org/sounds/1511647.mpga?1749352442,CC-BY-NC,cc-by-nc,False,"(c) MP Zhou, some rights reserved (CC BY-NC)",research,2025-06-01,27.1443083333,113.9126583333,中国江西省萍乡市莲花县,,inaturalist_observation_287774734,data\raw\inaturalist\microhyla_fissipes\inat_287774734_1511647.mpga,24d04d36f98bca1f9743fdcb794005760b513207d6d1a8dce57405e3bbd8f790,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_292043900_1538046,microhyla_fissipes,Microhyla fissipes,饰纹姬蛙,frog,https://www.inaturalist.org/observations/292043900,https://static.inaturalist.org/sounds/1538046.m4a?1750673305,CC-BY-NC,cc-by-nc,False,"(c) Caiyongchen, some rights reserved (CC BY-NC)",research,2025-06-14,32.5016923103,111.100514885,"Shiyan, CN-HU, CN",,inaturalist_observation_292043900,data\raw\inaturalist\microhyla_fissipes\inat_292043900_1538046.m4a,a6a1ca2d7d231cd9bb840ca7ebbd78e4cd4179d782edb65acb9333139e1419f7,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_294070067_1548646,microhyla_fissipes,Microhyla fissipes,饰纹姬蛙,frog,https://www.inaturalist.org/observations/294070067,https://static.inaturalist.org/sounds/1548646.m4a?1751297786,CC-BY-NC,cc-by-nc,False,"(c) Amaël Borzée, some rights reserved (CC BY-NC)",research,2025-06-30,31.31615613,118.09227656,"Chaohu, CN-AH, CN",,inaturalist_observation_294070067,data\raw\inaturalist\microhyla_fissipes\inat_294070067_1548646.m4a,5d3f13102598c05bc8e4dc2c528d96fe9307c320a4a1fa2996829823c9ab7a0a,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_294082761_1548720,microhyla_fissipes,Microhyla fissipes,饰纹姬蛙,frog,https://www.inaturalist.org/observations/294082761,https://static.inaturalist.org/sounds/1548720.m4a?1751300665,CC-BY-NC,cc-by-nc,False,"(c) Amaël Borzée, some rights reserved (CC BY-NC)",research,2025-07-01,31.37642536,118.19149691,"Chaohu, CN-AH, CN",,inaturalist_observation_294082761,data\raw\inaturalist\microhyla_fissipes\inat_294082761_1548720.m4a,29a3e4e6f69e2140c2ac61c20b5451b76687ce38af0e0748f25512a37948cc77,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_306160762_1603629,microhyla_fissipes,Microhyla fissipes,饰纹姬蛙,frog,https://www.inaturalist.org/observations/306160762,https://static.inaturalist.org/sounds/1603629.mp3?1755139429,CC-BY-NC,cc-by-nc,False,"(c) wresy, some rights reserved (CC BY-NC)",research,2025-07-14,26.8838399722,120.016326,"Ningde, CN-FJ, CN",,inaturalist_observation_306160762,data\raw\inaturalist\microhyla_fissipes\inat_306160762_1603629.mp3,d1973add782f5ba4a7d678d8ed857bb7b6b58e2073492cf65454b95b47aad4fd,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_307959565_1611149,microhyla_fissipes,Microhyla fissipes,饰纹姬蛙,frog,https://www.inaturalist.org/observations/307959565,https://static.inaturalist.org/sounds/1611149.mp3?1755783984,CC-BY-NC,cc-by-nc,False,"(c) nancyecho22, some rights reserved (CC BY-NC)",research,2025-08-21,32.2420454,117.57111181,"Chuzhou, CN-AH, CN",,inaturalist_observation_307959565,data\raw\inaturalist\microhyla_fissipes\inat_307959565_1611149.mp3,66560c34cf8cb135470eb7806a7e361df1a3448a39d4f048211a84822cefe065,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_318596681_1657228,microhyla_fissipes,Microhyla fissipes,饰纹姬蛙,frog,https://www.inaturalist.org/observations/318596681,https://static.inaturalist.org/sounds/1657228.mp3?1759575036,CC-BY-NC,cc-by-nc,False,"(c) xhttttttt, some rights reserved (CC BY-NC)",research,2025-10-04,32.849649,120.358553,"Yancheng, CN-JS, CN",,inaturalist_observation_318596681,data\raw\inaturalist\microhyla_fissipes\inat_318596681_1657228.mp3,c0a46ea2e9f16f7fd4c7b4cce53db41a04806159d2c56ee88a43f5ae016763c8,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_354280290_1894119,microhyla_fissipes,Microhyla fissipes,饰纹姬蛙,frog,https://www.inaturalist.org/observations/354280290,https://static.inaturalist.org/sounds/1894119.m4a?1777201285,CC-BY-NC,cc-by-nc,False,"(c) Dallin Kohler, some rights reserved (CC BY-NC)",research,2026-04-26,30.2576266514,120.1288466812,中国浙江省杭州市西湖区7469+M53 邮政编码: 310058,,inaturalist_observation_354280290,data\raw\inaturalist\microhyla_fissipes\inat_354280290_1894119.m4a,7dd7940651441b6752cf426fe4ff4c1f6a9b87430fe80d1a7ad487b14d4b3e51,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_381053637_2070654,nidirana_mangveni,Nidirana mangveni,孟闻琴蛙,frog,https://www.inaturalist.org/observations/381053637,https://static.inaturalist.org/sounds/2070654.mp3?1783955406,CC-BY-NC,cc-by-nc,False,"(c) Biswas Sajib, some rights reserved (CC BY-NC)",research,2026-07-13,29.19824055,118.11333809,"China, 324306",,inaturalist_observation_381053637,data\raw\inaturalist\nidirana_mangveni\inat_381053637_2070654.mp3,1412a638a96f4d5900351028ae4ff9b1693902187bf8d45c961172ba30b2c891,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_381053908_2070655,nidirana_mangveni,Nidirana mangveni,孟闻琴蛙,frog,https://www.inaturalist.org/observations/381053908,https://static.inaturalist.org/sounds/2070655.mp3?1783955452,CC-BY-NC,cc-by-nc,False,"(c) Biswas Sajib, some rights reserved (CC BY-NC)",research,2026-07-13,29.19819337,118.11326183,"China, 324306",,inaturalist_observation_381053908,data\raw\inaturalist\nidirana_mangveni\inat_381053908_2070655.mp3,ebae9c6707985a6c45770c8c88c57ee0b67bcbd6335337ff31a565dce6932fe0,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_381054123_2070657,nidirana_mangveni,Nidirana mangveni,孟闻琴蛙,frog,https://www.inaturalist.org/observations/381054123,https://static.inaturalist.org/sounds/2070657.mp3?1783955498,CC-BY-NC,cc-by-nc,False,"(c) Biswas Sajib, some rights reserved (CC BY-NC)",research,2026-07-13,29.1983099,118.11334792,"China, 324306",,inaturalist_observation_381054123,data\raw\inaturalist\nidirana_mangveni\inat_381054123_2070657.mp3,bd3c2be79cfc7909a51bbb2018af0b12ac3acfd3b39f69ee22a2cd041c59490d,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_96244553_309706,nidirana_mangveni,Nidirana mangveni,孟闻琴蛙,frog,https://www.inaturalist.org/observations/96244553,https://static.inaturalist.org/sounds/309706.wav?1632673888,CC-BY-NC,cc-by-nc,False,"(c) Amaël Borzée, some rights reserved (CC BY-NC)",research,2021-09-27,29.67441033,120.00091696,"Shaoxing, CN-ZJ, CN",,inaturalist_observation_96244553,data\raw\inaturalist\nidirana_mangveni\inat_96244553_309706.wav,7d9cc5820f1218f484ac667f0dcd025d342ba678f71bbab04a41a647221bb246,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_376847863_2050502,other_frog,Hyla chinensis,其他蛙类,frog,https://www.inaturalist.org/observations/376847863,https://static.inaturalist.org/sounds/2050502.m4a?1782828932,CC0,cc0,True,no rights reserved,research,2026-06-30,30.0019595523,122.3319538591,"普陀区海岛公园, 舟山市, 浙江省, CN",,inaturalist_observation_376847863,data\raw\inaturalist\other_frog\inat_376847863_2050502.m4a,a519c5d27555005cd344ddb764a805e1740acd990fa801abc1ebb2ae4743531f,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_376848663_2050509,other_frog,Hyla chinensis,其他蛙类,frog,https://www.inaturalist.org/observations/376848663,https://static.inaturalist.org/sounds/2050509.m4a?1782829143,CC0,cc0,True,no rights reserved,research,2026-06-30,30.0016377549,122.3315735972,"普陀区海岛公园, 舟山市, 浙江省, CN",,inaturalist_observation_376848663,data\raw\inaturalist\other_frog\inat_376848663_2050509.m4a,16ffb99cbb3809039e3ce580e6f5267daab1c25d9317ec6046c1bdb9f186eabc,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_377168154_2055709,other_frog,Hyla chinensis,其他蛙类,frog,https://www.inaturalist.org/observations/377168154,https://static.inaturalist.org/sounds/2055709.wav?1783142113,CC-BY-NC,cc-by-nc,False,"(c) campbellfmh, some rights reserved (CC BY-NC)",research,2026-07-01,30.573382,119.428392,"China, 313304",,inaturalist_observation_377168154,data\raw\inaturalist\other_frog\inat_377168154_2055709.wav,8581f74ab2b730337217f78b1df84bd4891e2d954ef3e1ef861d737dbca6b52e,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_377806290_2055090,other_frog,Hyla chinensis,其他蛙类,frog,https://www.inaturalist.org/observations/377806290,https://static.inaturalist.org/sounds/2055090.m4a?1783102904,CC0,cc0,True,no rights reserved,research,2026-07-04,29.9611879309,122.1139443968,"Zhoushan, CN-ZJ, CN",,inaturalist_observation_377806290,data\raw\inaturalist\other_frog\inat_377806290_2055090.m4a,5062cba07d33ee78ccc2307c6707b92ad8fe71d5990dfceb7268703a4d5863d1,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_377806425_2055093,other_frog,Hyla chinensis,其他蛙类,frog,https://www.inaturalist.org/observations/377806425,https://static.inaturalist.org/sounds/2055093.m4a?1783102943,CC0,cc0,True,no rights reserved,research,2026-07-04,29.8137398619,122.1094586365,"Zhoushan, CN-ZJ, CN",,inaturalist_observation_377806425,data\raw\inaturalist\other_frog\inat_377806425_2055093.m4a,786472fb927ae5083fcb7b946e99a4e1a76e7c1d2d2bed807fbf3d3ffc123ed6,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_377806808_2055094,other_frog,Hyla chinensis,其他蛙类,frog,https://www.inaturalist.org/observations/377806808,https://static.inaturalist.org/sounds/2055094.m4a?1783103030,CC0,cc0,True,no rights reserved,research,2026-07-04,29.9771135193,122.168118245,"如心小镇景区, 舟山市, 浙江省, CN",,inaturalist_observation_377806808,data\raw\inaturalist\other_frog\inat_377806808_2055094.m4a,f4df573059b9e9db14f461cb68d6e03ab5b0948f860ad077eded663b4329d58d,source_curated,,,trusted iNaturalist research-grade community label
inaturalist,inat_377807746_2055103,other_frog,Hyla chinensis,其他蛙类,frog,https://www.inaturalist.org/observations/377807746,https://static.inaturalist.org/sounds/2055103.m4a?1783103241,CC0,cc0,True,no rights reserved,research,2026-07-04,29.8613296281,122.1449675514,"Zhoushan, CN-ZJ, CN",,inaturalist_observation_377807746,data\raw\inaturalist\other_frog\inat_377807746_2055103.m4a,ed8c46b7c0de4f51e7d8870369e0b39ff9f0b2dc9f97218428837cd3fc34aa73,source_curated,,,trusted iNaturalist research-grade community label
