audio_path,labels,split,split_group,review_status,start_seconds,end_seconds,source_dataset,source_recording_id,source_url,license,commercial_compatible,reviewer
..\interim\challenge_2026_nonbird_48k\inat_292043900_1538046_8a5fc0f9d616.wav,microhyla_fissipes,test,inaturalist_observation_292043900,source_curated,,,inaturalist,inat_292043900_1538046,https://www.inaturalist.org/observations/292043900,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_294070067_1548646_ec1b6566078d.wav,microhyla_fissipes,test,inaturalist_observation_294070067,source_curated,,,inaturalist,inat_294070067_1548646,https://www.inaturalist.org/observations/294070067,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_294082761_1548720_5f047880ec62.wav,microhyla_fissipes,train,inaturalist_observation_294082761,source_curated,,,inaturalist,inat_294082761_1548720,https://www.inaturalist.org/observations/294082761,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_306160762_1603629_c213100c07c6.wav,microhyla_fissipes,test,inaturalist_observation_306160762,source_curated,,,inaturalist,inat_306160762_1603629,https://www.inaturalist.org/observations/306160762,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_307959565_1611149_1e30ee562cdb.wav,microhyla_fissipes,train,inaturalist_observation_307959565,source_curated,,,inaturalist,inat_307959565_1611149,https://www.inaturalist.org/observations/307959565,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_318596681_1657228_cc1134757897.wav,microhyla_fissipes,validation,inaturalist_observation_318596681,source_curated,,,inaturalist,inat_318596681_1657228,https://www.inaturalist.org/observations/318596681,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_354280290_1894119_26058ed73234.wav,microhyla_fissipes,train,inaturalist_observation_354280290,source_curated,,,inaturalist,inat_354280290_1894119,https://www.inaturalist.org/observations/354280290,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_381053637_2070654_4019ac7c166c.wav,nidirana_mangveni,train,inaturalist_observation_381053637,source_curated,,,inaturalist,inat_381053637_2070654,https://www.inaturalist.org/observations/381053637,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_381053908_2070655_de72ef3afc2d.wav,nidirana_mangveni,train,inaturalist_observation_381053908,source_curated,,,inaturalist,inat_381053908_2070655,https://www.inaturalist.org/observations/381053908,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_381054123_2070657_1d059d7f3266.wav,nidirana_mangveni,train,inaturalist_observation_381054123,source_curated,,,inaturalist,inat_381054123_2070657,https://www.inaturalist.org/observations/381054123,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_96244553_309706_d99e3c6cb782.wav,nidirana_mangveni,validation,inaturalist_observation_96244553,source_curated,,,inaturalist,inat_96244553_309706,https://www.inaturalist.org/observations/96244553,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_376847863_2050502_251404fb7045.wav,other_frog,train,inaturalist_observation_376847863,source_curated,,,inaturalist,inat_376847863_2050502,https://www.inaturalist.org/observations/376847863,CC0,true,
..\interim\challenge_2026_nonbird_48k\inat_376848663_2050509_edb8b2a1de49.wav,other_frog,train,inaturalist_observation_376848663,source_curated,,,inaturalist,inat_376848663_2050509,https://www.inaturalist.org/observations/376848663,CC0,true,
..\interim\challenge_2026_nonbird_48k\inat_377168154_2055709_c4c4c8c6e067.wav,other_frog,train,inaturalist_observation_377168154,source_curated,,,inaturalist,inat_377168154_2055709,https://www.inaturalist.org/observations/377168154,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_377806290_2055090_52bc06679153.wav,other_frog,test,inaturalist_observation_377806290,source_curated,,,inaturalist,inat_377806290_2055090,https://www.inaturalist.org/observations/377806290,CC0,true,
..\interim\challenge_2026_nonbird_48k\inat_377806425_2055093_9ad3dd4cc283.wav,other_frog,train,inaturalist_observation_377806425,source_curated,,,inaturalist,inat_377806425_2055093,https://www.inaturalist.org/observations/377806425,CC0,true,
..\interim\challenge_2026_nonbird_48k\inat_377806808_2055094_d553fa024f86.wav,other_frog,train,inaturalist_observation_377806808,source_curated,,,inaturalist,inat_377806808_2055094,https://www.inaturalist.org/observations/377806808,CC0,true,
..\interim\challenge_2026_nonbird_48k\inat_377807746_2055103_998dd886bf1e.wav,other_frog,validation,inaturalist_observation_377807746,source_curated,,,inaturalist,inat_377807746_2055103,https://www.inaturalist.org/observations/377807746,CC0,true,
..\interim\challenge_2026_nonbird_48k\inat_377808765_2055111_b12eeb14b529.wav,other_frog,train,inaturalist_observation_377808765,source_curated,,,inaturalist,inat_377808765_2055111,https://www.inaturalist.org/observations/377808765,CC0,true,
..\interim\challenge_2026_nonbird_48k\inat_381404485_2072097_0e8ba96d9e3d.wav,other_frog,train,inaturalist_observation_381404485,source_curated,,,inaturalist,inat_381404485_2072097,https://www.inaturalist.org/observations/381404485,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_384180199_2084101_98e1e7a1ef15.wav,other_frog,train,inaturalist_observation_384180199,source_curated,,,inaturalist,inat_384180199_2084101,https://www.inaturalist.org/observations/384180199,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_384883736_2087230_01b701ea6527.wav,other_frog,train,inaturalist_observation_384883736,source_curated,,,inaturalist,inat_384883736_2087230,https://www.inaturalist.org/observations/384883736,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_387193321_2098198_d5866771ddf8.wav,other_frog,train,inaturalist_observation_387193321,source_curated,,,inaturalist,inat_387193321_2098198,https://www.inaturalist.org/observations/387193321,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_356776422_1914276_f594d8f7d52a.wav,other_insect,train,inaturalist_observation_356776422,source_curated,,,inaturalist,inat_356776422_1914276,https://www.inaturalist.org/observations/356776422,CC0,true,
..\interim\challenge_2026_nonbird_48k\inat_359823009_1937708_94e8d1a11e83.wav,other_insect,train,inaturalist_observation_359823009,source_curated,,,inaturalist,inat_359823009_1937708,https://www.inaturalist.org/observations/359823009,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_364298640_1972550_9354d2ad0840.wav,other_insect,train,inaturalist_observation_364298640,source_curated,,,inaturalist,inat_364298640_1972550,https://www.inaturalist.org/observations/364298640,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_366295727_1987217_5c23ee11d0fc.wav,other_insect,train,inaturalist_observation_366295727,source_curated,,,inaturalist,inat_366295727_1987217,https://www.inaturalist.org/observations/366295727,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_370587276_2020550_f9cf0ecf5e07.wav,other_insect,validation,inaturalist_observation_370587276,source_curated,,,inaturalist,inat_370587276_2020550,https://www.inaturalist.org/observations/370587276,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_371543738_2021118_365081786662.wav,other_insect,train,inaturalist_observation_371543738,source_curated,,,inaturalist,inat_371543738_2021118,https://www.inaturalist.org/observations/371543738,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_373074671_2029754_53a5b7b600fe.wav,other_insect,test,inaturalist_observation_373074671,source_curated,,,inaturalist,inat_373074671_2029754,https://www.inaturalist.org/observations/373074671,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_374305921_2036864_a9d7c43abc3a.wav,other_insect,train,inaturalist_observation_374305921,source_curated,,,inaturalist,inat_374305921_2036864,https://www.inaturalist.org/observations/374305921,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_374306413_2036867_5b732303ff78.wav,other_insect,train,inaturalist_observation_374306413,source_curated,,,inaturalist,inat_374306413_2036867,https://www.inaturalist.org/observations/374306413,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_374306413_2036868_2eacbfcd926d.wav,other_insect,train,inaturalist_observation_374306413,source_curated,,,inaturalist,inat_374306413_2036868,https://www.inaturalist.org/observations/374306413,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_374306413_2036869_d92d3cdf8440.wav,other_insect,train,inaturalist_observation_374306413,source_curated,,,inaturalist,inat_374306413_2036869,https://www.inaturalist.org/observations/374306413,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_387152113_2097986_86031ef5b8c3.wav,other_insect,train,inaturalist_observation_387152113,source_curated,,,inaturalist,inat_387152113_2097986,https://www.inaturalist.org/observations/387152113,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_293799187_1547275_54698de93579.wav,pelophylax_nigromaculatus,train,inaturalist_observation_293799187,source_curated,,,inaturalist,inat_293799187_1547275,https://www.inaturalist.org/observations/293799187,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_294050715_1548520_2d7098d45ac9.wav,pelophylax_nigromaculatus,validation,inaturalist_observation_294050715,source_curated,,,inaturalist,inat_294050715_1548520,https://www.inaturalist.org/observations/294050715,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_294053605_1548546_c21b4dd39fe9.wav,pelophylax_nigromaculatus,train,inaturalist_observation_294053605,source_curated,,,inaturalist,inat_294053605_1548546,https://www.inaturalist.org/observations/294053605,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_294053989_1548554_b741934ce57f.wav,pelophylax_nigromaculatus,train,inaturalist_observation_294053989,source_curated,,,inaturalist,inat_294053989_1548554,https://www.inaturalist.org/observations/294053989,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_294057220_1548579_9993d25d0208.wav,pelophylax_nigromaculatus,train,inaturalist_observation_294057220,source_curated,,,inaturalist,inat_294057220_1548579,https://www.inaturalist.org/observations/294057220,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_294060476_1548598_26ba3cfb8953.wav,pelophylax_nigromaculatus,train,inaturalist_observation_294060476,source_curated,,,inaturalist,inat_294060476_1548598,https://www.inaturalist.org/observations/294060476,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_294069048_1548644_357e297bec7e.wav,pelophylax_nigromaculatus,train,inaturalist_observation_294069048,source_curated,,,inaturalist,inat_294069048_1548644,https://www.inaturalist.org/observations/294069048,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_294081652_1548711_ace112ca6f3f.wav,pelophylax_nigromaculatus,train,inaturalist_observation_294081652,source_curated,,,inaturalist,inat_294081652_1548711,https://www.inaturalist.org/observations/294081652,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_348907269_1852169_42f085e400ae.wav,pelophylax_nigromaculatus,train,inaturalist_observation_348907269,source_curated,,,inaturalist,inat_348907269_1852169,https://www.inaturalist.org/observations/348907269,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_361816763_1952904_775836e38e62.wav,pelophylax_nigromaculatus,train,inaturalist_observation_361816763,source_curated,,,inaturalist,inat_361816763_1952904,https://www.inaturalist.org/observations/361816763,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_366293035_1987199_412ba2512882.wav,pelophylax_nigromaculatus,test,inaturalist_observation_366293035,source_curated,,,inaturalist,inat_366293035_1987199,https://www.inaturalist.org/observations/366293035,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_374578731_2038685_2b5df00bd851.wav,pelophylax_nigromaculatus,test,inaturalist_observation_374578731,source_curated,,,inaturalist,inat_374578731_2038685,https://www.inaturalist.org/observations/374578731,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_310165088_1619787_d86c088aef8c.wav,streeyola_mongolica,train,inaturalist_observation_310165088,source_curated,,,inaturalist,inat_310165088_1619787,https://www.inaturalist.org/observations/310165088,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_371545156_2021146_1e19063f4fd4.wav,streeyola_mongolica,test,inaturalist_observation_371545156,source_curated,,,inaturalist,inat_371545156_2021146,https://www.inaturalist.org/observations/371545156,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_373449727_2032033_581ac166d356.wav,streeyola_mongolica,test,inaturalist_observation_373449727,source_curated,,,inaturalist,inat_373449727_2032033,https://www.inaturalist.org/observations/373449727,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_373518696_2032455_bc24cfbae4ff.wav,streeyola_mongolica,validation,inaturalist_observation_373518696,source_curated,,,inaturalist,inat_373518696_2032455,https://www.inaturalist.org/observations/373518696,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_376549696_2055733_ed8853b96561.wav,streeyola_mongolica,test,inaturalist_observation_376549696,source_curated,,,inaturalist,inat_376549696_2055733,https://www.inaturalist.org/observations/376549696,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_376549696_2055734_7ea53e7b702c.wav,streeyola_mongolica,test,inaturalist_observation_376549696,source_curated,,,inaturalist,inat_376549696_2055734,https://www.inaturalist.org/observations/376549696,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_378283108_2057370_b71082d842e2.wav,streeyola_mongolica,train,inaturalist_observation_378283108,source_curated,,,inaturalist,inat_378283108_2057370,https://www.inaturalist.org/observations/378283108,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_382833767_2078279_31a49b1954f6.wav,streeyola_mongolica,train,inaturalist_observation_382833767,source_curated,,,inaturalist,inat_382833767_2078279,https://www.inaturalist.org/observations/382833767,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_382956714_2078800_1853503d84aa.wav,streeyola_mongolica,train,inaturalist_observation_382956714,source_curated,,,inaturalist,inat_382956714_2078800,https://www.inaturalist.org/observations/382956714,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_384538432_2085611_7c742a65fb10.wav,streeyola_mongolica,test,inaturalist_observation_384538432,source_curated,,,inaturalist,inat_384538432_2085611,https://www.inaturalist.org/observations/384538432,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_384813970_2086847_53480cecdd72.wav,streeyola_mongolica,test,inaturalist_observation_384813970,source_curated,,,inaturalist,inat_384813970_2086847,https://www.inaturalist.org/observations/384813970,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_385925730_2092124_21c1a22f8461.wav,streeyola_mongolica,train,inaturalist_observation_385925730,source_curated,,,inaturalist,inat_385925730_2092124,https://www.inaturalist.org/observations/385925730,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_135125357_536156_d3726b97ed28.wav,teleogryllus_emma,train,inaturalist_observation_135125357,source_curated,,,inaturalist,inat_135125357_536156,https://www.inaturalist.org/observations/135125357,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_178532883_793185_a1bdc5d58e36.wav,teleogryllus_emma,train,inaturalist_observation_178532883,source_curated,,,inaturalist,inat_178532883_793185,https://www.inaturalist.org/observations/178532883,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_238578047_1188245_b3847179d02f.wav,teleogryllus_emma,train,inaturalist_observation_238578047,source_curated,,,inaturalist,inat_238578047_1188245,https://www.inaturalist.org/observations/238578047,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_238606579_1188421_3251f8bcc42c.wav,teleogryllus_emma,train,inaturalist_observation_238606579,source_curated,,,inaturalist,inat_238606579_1188421,https://www.inaturalist.org/observations/238606579,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_243287419_1208037_45fdbdb3f232.wav,teleogryllus_emma,validation,inaturalist_observation_243287419,source_curated,,,inaturalist,inat_243287419_1208037,https://www.inaturalist.org/observations/243287419,CC-BY-NC,false,
..\interim\challenge_2026_nonbird_48k\inat_245021737_1219190_21ae328c4fea.wav,teleogryllus_emma,train,inaturalist_observation_245021737,source_curated,,,inaturalist,inat_245021737_1219190,https://www.inaturalist.org/observations/245021737,CC-BY-NC,false,
